search_url,total_results,title,bookseller,quantity_available,price,shipping_price,description
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"Ephemeras: ""mayflies"" : naturals and artificials by Gaidy, Charles",Clovis Book Barn,1,US$ 110.00,US$ 4.50,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"Ephemeras, Mayflies : Naturals and artificials [Relié]",Au bon livre,1,US$ 111.49,US$ 6.78,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"EPHEMERAS ""Mayflies"" Naturals and Artificials",Gravelly Run Antiquarians,1,US$ 125.00,US$ 4.50,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"EPHEMERAS ""MAYFLIES"". Naturals And Artificials.",PASCALE'S  BOOKS,1,US$ 150.00,US$ 4.00,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,Ephemeras: mayflies Naturals and Artificials,Fireside Angler,1,US$ 150.00,US$ 4.50,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"Ephemeras ""Mayflies"": Naturals and Artificials","APPLEDORE BOOKS, ABAA",1,US$ 150.00,US$ 6.50,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"Ephemeras ""Mayflies"". Naturals and Artificials. In englischer Sprache (übersetzung aus dem Französischen). Mit Zeichnungen von Fliegen (flies)und einigen Farbillustrationen. Limitiert auf nicht numerierte 3000 Exemplare. ISBN 2-905469-02-1.",Antiquariat am Vareler Hafen,1,US$ 153.69,US$ 13.50,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"Ephemeras ""Mayflies"" Naturals and Artificials",St Paul's Bookshop P.B.F.A.,1,US$ 192.80,US$ 19.36,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"EPHEMERAS ""MAYFLIES"": NATURALS AND ARTIFICIALS.",Coch-y-Bonddu Books Ltd,1,US$ 232.68,US$ 9.68,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"EPHEMERAS; mayflies, naturals and artificials.",Callahan & Company Booksellers,1,US$ 250.00,US$ 4.00,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"EPHEMERAS ""MAYFLIES"": NATURALS AND ARTIFICIALS.",Coch-y-Bonddu Books Ltd,1,US$ 249.31,US$ 9.68,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"Ephemeras ""Mayflies"" Naturals and Artificials","Bruce Cave Fine Books, IOBA.",1,US$ 400.00,US$ 5.00,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,Ephemeras: mayflies Naturals and Artificials,Fireside Angler,1,US$ 500.00,US$ 4.50,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,"EPHEMERAS ""MAYFLIES"" Naturals and Artificials.",ADAMS ANGLING BOOKS,1,US$ 600.00,US$ 3.50,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=Gaidy.+Ephemeras.+(1986).,17,Ephemeras Mayflies Naturals and Artificials,Hereward Books,1,US$ 764.54,US$ 13.72,"Book Description: Edicom Inc, New York, 1986. 1st American Edn, 333 pages, drawings and some colour plates by the author + colour photographs of flies by Thomas W Earnhardt, full tan leather, gilt title and coloured mayfly insert to upper cover, inner gilt dentelles in original leather edged slipcase, a fine copy. Original translated by Roland H Creel. This copy edition Francaise Reserve aux Bibliophiles Tiree A 50 Exemplaires Numerotes de 01 a 50, this being number 36 signed by the author. 27 lithograph plates of the most important ephemera are particularly fine. An important and comprehensive book on the subject.  Bookseller Inventory # 16464"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The spring wind,Better World Books,1,US$ 3.48,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Survival Communications,Better World Books,1,US$ 3.48,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The spring wind,Better World Books,2,US$ 3.48,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Surviving the First Year of College: Myth vs. Reality,Hippo Books,1,US$ 1.00,US$ 2.48,"Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Gift,OwlsBooks,1,US$ 1.00,US$ 2.48,"Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,A blade of grass : a book of daily devotions,Better World Books,1,US$ 3.48,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Survival Writing for Business,Hippo Books,1,US$ 1.00,US$ 2.48,"Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Faster Smarter Digital Photography,Better World Books,1,US$ 3.48,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Manager's Pocket Guide to Public Presentations (Manager's Pocket Guide Series),Hippo Books,1,US$ 1.00,US$ 2.48,"Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Faster Smarter Digital Photography,Better World Books,1,US$ 3.48,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Writetype: Personality Types and Writing Styles,Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Blade of Grass,Slategray Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Manager's Pocket Guide to Public Presentations (Manager's Pocket Guide Series),Slategray Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Gift,Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Faster Smarter Digital Photography (Bpg-Other),Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Blade of Grass,Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Gift,Slategray Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Ten Commandments for Public Speakers,Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Manager's Pocket Guide to Public Presentations (Manager's Pocket Guide Series),Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Surviving the First Year of College: Myth vs. Reality,Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Ten Commandments for Public Speakers,Slategray Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Gift,Winter Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Faster Smarter Digital Photography (Bpg-Other),Slategray Ventures,1,US$ 3.49,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Survival Writing: Staying Alive on Paper,Slategray Ventures,1,US$ 3.62,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Survival Writing: Staying Alive on Paper,Winter Ventures,1,US$ 3.62,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Manager's Pocket Guide to Public Presentations,Free Shipping Books,1,US$ 3.63,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,The Manager's Pocket Guide to Public Presentations,Free Shipping Books,1,US$ 3.63,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Lost Bar Harbor,Free Shipping Books,1,US$ 3.63,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Lost Bar Harbor,Free Shipping Books,1,US$ 3.63,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
http://www.abebooks.com/servlet/SearchResults?kn=gladis,567,Process Writing: A Systematic Writing Strategy,Winter Ventures,1,US$ 3.68,"","Book Description: Human Resource Development Pr, 1989. Book Condition: Good. Satisfaction Guaranteed. Shipped quickly. Paperback. Used, good.  Bookseller Inventory # 13248513"
